Longitude,Latitude,District,Stability,Rainfall,Vegetation,River_distance,Slope,Prediction,GroundTruth
109.33537159279427,-6.660365416114893,Semarang,0.6233427420242232,5480.247764504353,0.3069453706166262,24.08360730120884,28.262590878407483,0,0
109.04216781929568,-6.889004265891357,Bogor,0.332542628214474,4957.58408065017,0.2434343618799359,24.56022607284156,19.893360774364155,0,0
108.53491143762672,-6.928686825580456,Bogor,0.5902675574122215,5886.625232923192,0.3376840131206646,16.97592226904054,21.867847365046348,0,0
109.51342303005976,-6.855103866898559,Semarang,0.4044922275848848,6342.651417316187,0.5239880532909827,26.140600127149213,18.411144337470542,0,0
108.74380693472804,-6.872528052128654,Cianjur,0.2358374024503731,6243.488368340163,0.2481893666521938,32.351865339867324,32.28323929211517,0,0
109.1143553184875,-6.736042219446898,Semarang,0.474244732742308,5143.269963201013,0.2337977500286366,36.93496222752779,30.260713852898487,0,0
109.78584070685272,-6.671396434058629,Bogor,0.5922232503610853,6378.615230515437,0.4939224200991771,47.94577526062943,13.315056131011476,0,0
109.66795168712656,-6.717950912556574,Cianjur,0.6870485530015888,4543.926997791078,0.4697163079810898,37.63833843958258,21.83839665715999,0,0
108.66269772338109,-6.830998398962154,Bogor,0.4061893918849963,4958.577869747005,0.303483385040255,30.02222099546807,29.27954832944854,0,0
108.33443325744004,-6.74690446567153,Bogor,0.5502223641466896,5092.9069116088,0.3774758065068661,49.65917740710013,32.05671723705419,0,0
107.63163902636452,-7.29965672173872,Cianjur,0.6640183078006547,6337.250881949488,0.5554226258486652,25.746086460171263,11.97475544849697,0,0
108.5364451560566,-7.285615275047029,Semarang,0.6630278431572364,5404.642787702495,0.2038283984966693,12.306165794064976,17.309363628999513,0,0
109.74559487165746,-7.381806917563225,Semarang,0.3666197547705727,6138.352684197849,0.2102970959967603,37.88058105295817,19.16092442609141,0,0
106.89094370013513,-6.535221399304415,Cianjur,0.5280508581554688,5653.790647113683,0.3268574568921088,27.71884557780188,20.636807213551705,0,0
109.67374788158536,-6.543360995499422,Bogor,0.5490616787871684,4921.703736242091,0.3774030403877821,48.42818102059286,24.196117724112376,0,0
109.7375596405442,-7.009272613738932,Bogor,0.458470480494424,5485.005890679162,0.3592135479789407,30.451280854646352,9.8801103577808,0,0
110.50518035328577,-7.497416662228847,Bogor,0.3827897273729205,4891.2348615751325,0.4541835866481926,24.656353314091863,13.723156087987716,1,0
107.2116382336327,-7.013267503658557,Bogor,0.419147633224555,5719.129518262717,0.5627967146429971,34.93972125117676,31.12717042287821,0,0
110.39099410335524,-7.4762411490442355,Semarang,0.3190207810877237,5551.780991166391,0.5307274211299813,13.848111677139448,16.87713617761584,0,0
107.46440273324164,-6.635377432406863,Yogyakarta,0.3118526260488794,4931.361119236391,0.4599822629274224,27.474936856758028,34.583337812300385,0,0
110.29250639713572,-7.365305189970505,Yogyakarta,0.4187298691052309,5347.906821142605,0.4931318981709126,35.424507865772114,12.205130059246912,0,0
109.68958853674825,-7.15026843244175,Bogor,0.54504603494991,4908.204855551297,0.4292027724879612,44.95254553556662,33.513086465301186,0,0
109.75034909078516,-6.9514252117122695,Bogor,0.5509400220408596,4816.5595279894205,0.2038503351953685,7.205109094150465,8.280875886692627,0,0
106.85100173133922,-7.463174037316272,Yogyakarta,0.593982847351743,5669.74853170788,0.4577664780589826,41.22281035599251,23.461921851944595,0,0
107.81662031129729,-7.431136582652676,Semarang,0.4332452646140539,5228.466333075828,0.359097982394157,40.73132904114574,11.931167450272175,0,0
107.88799786164688,-6.874200665398606,Cianjur,0.360706697497669,5509.676075237325,0.5311734868718823,19.94499978898965,5.308045948597819,0,0
110.0789363053626,-7.3700821648104,Yogyakarta,0.5982214382923463,4627.97626140046,0.2975754776969014,12.732265201246213,28.448108604041145,0,0
109.00306848709906,-7.163742669775779,Yogyakarta,0.2123015850312536,6453.862182874471,0.2982655790804513,41.27357366866976,30.748390070519854,0,0
108.31553622451972,-7.213929671017374,Yogyakarta,0.56214830553034,5522.768750799398,0.2580549337380182,43.83835013317428,15.166520786361808,0,0
108.49506231573308,-6.878507503719628,Semarang,0.22467545631139,4974.732029198424,0.4834250502559121,25.41318941610656,29.73904520466856,0,0
107.37019320477144,-7.401543157745316,Bogor,0.5873873102017371,5898.446516643877,0.5177342780562035,48.17197299530501,33.81116810232727,0,0
108.8923121090618,-7.064356635452147,Cianjur,0.282496934009655,6481.39007229175,0.269745513898343,27.30195425062438,9.853683887935974,0,0
109.49193151471808,-6.61216428755562,Semarang,0.632975826984294,5927.977974501006,0.400214503097656,48.32632409615896,21.64446890108093,0,0
109.2584616298319,-7.443036898244549,Cianjur,0.2648800560728263,5919.713038987122,0.3068105076744387,10.198782832698232,5.676337933783499,0,0
106.5959782884746,-6.828736110125148,Bogor,0.2964600277623985,5684.062225014551,0.4966200730700062,29.84101071552246,34.02006975972017,0,0
107.1489791946904,-6.713690630013024,Yogyakarta,0.256863398054186,5626.787141073493,0.2515322915575241,20.480681606943904,5.957624793620918,0,0
110.4175092791537,-7.309709886144549,Cianjur,0.5937465728566169,6482.766457721026,0.3244676593068812,31.973142051970022,22.289392750668107,0,0
109.64145454485474,-7.278122526790421,Bogor,0.5083637916493884,4657.443395590274,0.4309715626329131,42.09304264876125,22.783758837992423,0,0
109.9900497653026,-6.5372800941788896,Yogyakarta,0.309798865644486,5903.12407826725,0.4789753206216021,46.34213585764896,18.171669115144763,0,0
108.0696768726702,-6.5675569089714845,Semarang,0.2334092515794498,6239.82324289591,0.5837879795858372,37.14621136183391,21.09992479981708,0,0
107.16496361778395,-6.934688631308117,Cianjur,0.6190047168076538,5005.481783925496,0.4603111465543351,20.57348226104577,26.05906961117413,0,0
107.03044840765662,-7.404238532143144,Cianjur,0.4210583033754489,5378.828080560224,0.29504624246378,16.82715348690558,6.214082543534091,0,0
108.42758401132004,-6.700372387638552,Semarang,0.2853091069973535,5890.515756117808,0.4856362259829335,6.24846913070553,13.269903880747489,0,0
106.81798428189092,-6.811694109196457,Yogyakarta,0.5851517830755978,4623.016135784248,0.3810714794976306,25.374940758654407,19.86090432363392,0,0
110.3092049998465,-7.141766130881607,Yogyakarta,0.281272709016536,4641.875747665794,0.4104651896379946,17.83415408371782,19.31665273941589,0,0
109.5539362203916,-7.4618048299236035,Semarang,0.5751922702305288,4585.927160418708,0.5837123463025584,46.21900279448162,24.41454777249492,0,0
109.75908796665423,-7.477076469820306,Yogyakarta,0.4610245876578033,5018.072742728243,0.410793713098927,25.176089657259084,10.402601813977997,0,0
108.59801480361928,-7.321865788562348,Yogyakarta,0.5514719878216761,5061.862158659337,0.2847226748039921,39.25753348861357,20.111813057125755,0,0
107.1733739040322,-7.2071472270847154,Semarang,0.3671802089087426,6128.187644085997,0.4209873190169705,29.329359745861048,18.215876030521105,0,0
106.957768906297,-6.949365671394726,Bogor,0.3764856379963691,5076.281991702426,0.5754147708644559,29.839903068528518,8.69304012763208,0,0
109.94351701377468,-6.565310983583833,Yogyakarta,0.4328587460949593,5315.94632532365,0.3286802368645448,40.027872663448,28.683022178185887,0,0
109.34210081293251,-7.286646203718286,Yogyakarta,0.2682389744276877,5609.608561959114,0.2610259752749834,31.70756694841793,23.083753952369428,0,0
108.43597534766648,-6.654645196324629,Bogor,0.470587055010221,5862.947172873737,0.2188116905952775,28.475243846258767,7.672366774376522,0,0
108.83777402404264,-7.109559408311593,Bogor,0.5926478660250489,4908.40347408719,0.3847467013132001,44.049427307609854,7.373763750951804,0,0
107.3495972907398,-6.794694738510046,Semarang,0.3623587171255146,4898.490505657032,0.3109649330042129,15.138758126948478,31.405627216119612,0,0
108.14034611872478,-6.901064513044333,Cianjur,0.3204386236711836,5660.476525731773,0.5199463232986143,47.4401343384082,11.381855702693995,0,0
110.38744895084656,-7.084470622324012,Cianjur,0.3785276091765411,5361.991121884496,0.581518685284655,15.135592914101,6.148759518342023,0,0
108.21010400919516,-7.189141661653224,Yogyakarta,0.6556604306109,5263.345936910968,0.291369924128468,49.077353402948056,25.52821089559331,0,0
109.15386985575569,-6.8545066399465,Cianjur,0.624976239662364,5309.559495206002,0.5691917509798192,43.70029004262062,8.873980885765038,0,0
109.2570027884623,-6.860756665054293,Yogyakarta,0.3807790335857026,4570.18811239513,0.3208083897370051,25.28693164865719,26.578319392905705,0,0
108.25344401933744,-6.937164200175893,Bogor,0.6721852504524056,6257.192879587964,0.4732701538260072,10.108347381354031,14.107324571409618,0,0
107.3960804153836,-7.399595276328557,Semarang,0.5303733294060801,6307.899815249801,0.3474473704732057,16.978861596190377,32.9958419147454,0,0
110.54342477408272,-7.358069472186418,Cianjur,0.3984853942234259,5276.014571084018,0.2989579240463051,8.505634073840508,23.9602055140887,0,0
108.76265862801496,-6.739661609644789,Bogor,0.3186098902514321,5798.224774179374,0.2602364433436596,44.8134167389671,29.612536999718216,0,0
108.22073600449596,-6.621243634925752,Cianjur,0.2688317495857701,6157.393731294748,0.2176540845440162,22.122254126696845,21.2412581866064,0,0
108.21254692744408,-6.995451440218785,Semarang,0.632264119542504,5839.363304711943,0.2702270723942234,9.54307115398062,9.850754874456598,0,0
108.22762994443327,-7.290640131503244,Yogyakarta,0.4927679076490807,4781.162811080499,0.2800933499401598,46.03960125576031,9.006044505804681,0,0
109.92348923392,-7.287730656100031,Bogor,0.5554012902236354,5864.99306611481,0.4928058439216159,30.343118911912303,14.785143144814812,0,0
108.46083424354164,-6.920838450744185,Cianjur,0.5809149756245134,5675.796381378673,0.2351010566413826,6.103451559903941,31.048209479097185,1,0
110.44805753089597,-6.60134118164041,Yogyakarta,0.2054888955062441,6010.323903595899,0.2483239232022159,16.948154108610744,31.577582187703147,0,0
109.74496819950912,-6.658836258112899,Semarang,0.4666979913944373,4744.5050261286,0.3929849812841216,28.221876417704216,12.143275310697296,0,0
108.61324482939447,-7.336162348060038,Bogor,0.2440998820522215,5411.527437901245,0.434840133972216,32.50795846271436,21.58168993949184,0,0
109.87326317210244,-6.728493270440621,Semarang,0.6894017187256996,5147.724782702298,0.2634411683558773,29.96565829285175,31.813685611320462,0,0
110.17192867162488,-7.216691280209102,Semarang,0.5421086040492415,5961.348126359506,0.2210089909993641,39.77490613382551,33.141449961321634,0,0
106.54095189066985,-6.605037758388714,Cianjur,0.5428040957071585,5272.180753517095,0.2597534158982711,15.59783903673313,11.95225924055471,0,0
110.64174670863366,-7.153123037041446,Bogor,0.4375841636690579,4774.528574804105,0.4163667379779447,11.47661319407485,12.60774793618097,0,0
107.37794688845445,-6.506455502239576,Semarang,0.3025436615584418,5476.184740609733,0.2423968160809529,46.84054427739167,13.43243121879345,0,0
109.85862870547776,-7.025413364155563,Cianjur,0.5802273389522417,5042.325358267271,0.2531684226023562,25.36147147919754,32.50971474370343,0,0
106.5976830448468,-7.329365585827939,Yogyakarta,0.661928846714199,5611.522022760223,0.5855908547088644,22.91384228093869,25.92141045255609,0,0
109.26032435217346,-6.812267909659181,Bogor,0.5736275073881528,4586.080453209959,0.4539168408941379,38.07121712641828,8.110212031876607,0,0
108.271417325509,-7.006640010952628,Bogor,0.4142402981953096,5771.948084555404,0.3838428548864214,31.41572069516555,18.988647615137275,0,0
110.53370163742096,-7.107678145336423,Bogor,0.5077483829533522,4966.499386499932,0.3851656427087979,15.55598866430334,19.578755057297784,0,0
110.3469729020584,-7.406309714521137,Semarang,0.50957941238822,5652.657773536275,0.5152884966308389,38.62013354465659,7.530523918481223,0,0
110.67508042381137,-7.456914506228079,Cianjur,0.6982000434223589,5815.412561844683,0.3328718686583748,21.68659005004272,28.74649757643753,0,0
108.45105028061676,-7.189342847145445,Semarang,0.4739643024535262,4790.544226803507,0.3399111140106061,44.18132244911985,7.34227302418744,0,0
109.07661917104448,-6.772077141216003,Yogyakarta,0.4433227729730672,6281.81300448986,0.5745793141784281,24.756973841416418,12.837131299923891,0,0
106.5198048527819,-6.619714544827327,Cianjur,0.2528098834361943,6048.114955320723,0.502119535464138,11.80857418236564,25.2490974236999,0,0
109.7583981526971,-7.086179950619952,Cianjur,0.465245820427109,5420.469483484895,0.4015191943399315,27.57382536811692,28.95661101870193,0,0
108.05386703954336,-7.430263490874502,Cianjur,0.6751329817976485,6448.501518807047,0.2639436511312784,11.431559318159636,7.509582570335043,0,0
107.99463204682718,-7.0617086277096535,Cianjur,0.4719763271758995,5898.126574527802,0.5638156468267668,41.29964210515337,30.90525740154553,0,0
107.36877847839858,-6.642003157951509,Yogyakarta,0.3857423986613204,5425.9557480678295,0.3139217729658283,12.199593344706976,26.28467220368827,0,0
107.97295645450464,-6.947207892470631,Cianjur,0.5742318501731438,5982.594210180253,0.4964078473764426,38.74191719997151,24.158072376342293,0,0
109.80718925254654,-7.084893752049913,Cianjur,0.2997195391065154,5629.063103652576,0.5701212073113334,11.690159988377603,6.662632124913744,0,0
107.93451485071556,-6.65135915385468,Bogor,0.4731472826298366,6029.2954805751015,0.3649857563044688,20.453802693292097,16.64822308905468,0,0
110.56394839859836,-7.207576495193805,Cianjur,0.5184832019911236,6282.973384461287,0.2333456410850002,16.768538791726833,25.43539864918188,0,0
107.05698687116934,-7.472027515701206,Bogor,0.5985005748585188,5007.985225530496,0.4842172379777033,40.65740780852592,23.94755652706519,0,0
110.66901928706352,-7.448632147578706,Bogor,0.3197502331647648,4669.857795858912,0.3788744038776887,45.81087310645652,29.85616813833582,0,0
110.49554778214848,-7.333878888443379,Yogyakarta,0.6124816034039742,5247.350039492387,0.509514449037225,45.45013816217746,30.656150440139047,0,0
108.15654525057514,-7.042478123854708,Bogor,0.632036327337731,4803.46289681896,0.3132540339263724,16.319594113358598,22.02565268802336,0,0
109.0856415126242,-7.466251627271211,Semarang,0.5627552175224991,6299.46756824047,0.4097611641311949,14.211791939274814,21.738223760618432,0,0
110.44618310894458,-6.945850409837016,Semarang,0.3559166647991546,5294.811210388756,0.4589470173453931,41.22099119742937,16.222541767193917,0,0
109.19610841629516,-6.575041788010616,Bogor,0.5999953959497353,5845.270324598531,0.3522749090732848,17.061912812234826,6.538672042747149,0,0
109.34893853390528,-7.2074209166116034,Cianjur,0.5370369940571771,4874.800760255355,0.4167059088290263,27.11890726401024,34.90723481042478,0,0
108.78812409910918,-7.441664742887378,Bogor,0.2561587282989538,5778.2081856849,0.3546572606387357,17.680828924317847,26.06589352497141,0,0
107.49948578033772,-7.256453463277975,Yogyakarta,0.2231501175179375,5288.987809890561,0.5425994601796602,43.11442665873407,19.063370839898056,0,0
107.66655446659328,-7.151900018328945,Semarang,0.613039299832931,5313.459809186176,0.4493966399452509,28.25358509298891,24.11379656150799,0,0
110.0211016103544,-7.168659930598173,Semarang,0.5919803077772546,4593.247466289379,0.5570721489174166,26.939768507521347,33.82329726369028,0,0
109.57869369406068,-7.063023306665819,Cianjur,0.6778427791038308,4580.990171353953,0.250809993424235,40.28533883679729,20.53036312037545,0,0
107.76148678284368,-6.802528936607883,Cianjur,0.2925199838580246,5723.399119543531,0.4103203634419636,48.91319808390331,24.956761211986407,0,0
107.132513762748,-6.955652633450311,Bogor,0.5586382012894364,5819.978651095777,0.394937309301357,39.041192345770575,23.936578106684205,0,0
107.76042971489213,-6.934922300930173,Cianjur,0.4899860101341608,5425.640133290395,0.4072454390521712,48.32738813928713,11.437446727916845,0,0
108.6286762193635,-6.939096012090796,Cianjur,0.6117012669602333,4827.59575970022,0.2216885918172521,10.170274708912345,30.267610338290137,0,0
107.89580555479962,-7.27921191211159,Cianjur,0.4093007680375337,4779.984655186386,0.3574587069162659,29.089211747670497,18.517651131780436,0,0
109.73529352460436,-6.662298202921122,Yogyakarta,0.6517997384831873,4651.178037325279,0.2552765078280895,12.048802797707896,19.22098542140146,0,0
109.5664325034346,-6.883302986906525,Semarang,0.3691281210218796,4835.94216211222,0.4007188916932334,10.033942988325094,21.433877187442004,0,0
109.3603871718138,-7.017569942207135,Bogor,0.5192318125080408,5154.883064601831,0.3991453321649358,36.22939263798412,34.15137499725943,0,0
109.87573001145424,-7.426770537561618,Yogyakarta,0.4800343775034423,5632.806853607887,0.4756838410780223,10.578756066702145,32.94910710818915,0,0
110.41205099407551,-6.978241434924608,Yogyakarta,0.6400439532345898,5053.679612582004,0.599185544050868,15.76925483011765,18.93216209491636,1,0
110.21853547612872,-7.45787171485626,Bogor,0.4131238814917424,5865.378514061969,0.35379728137588,15.187165843989382,18.64169055345753,0,0
109.55579172687526,-7.418668396422122,Cianjur,0.692065240847614,5256.32811784018,0.4198375347759639,14.15042668596116,8.542513502498316,0,0
109.78208862389216,-7.22774455861772,Cianjur,0.3804868500080351,5934.636532195765,0.5927399913109945,35.84660645062075,11.959338222125456,0,0
109.1886834214066,-6.9278186321644295,Yogyakarta,0.3451092620827045,4599.786309180024,0.5229344162146855,20.870680886908016,34.18550562509522,0,0
106.815321154974,-6.665018480840347,Semarang,0.3123894423110577,5734.581685966024,0.5354806450036613,35.05201066057671,26.25105046673155,0,0
109.37863688004455,-6.563058712632858,Bogor,0.6983745412282034,6125.235299464808,0.5940228105987986,32.023638677373064,20.53024433005153,1,0
110.36108926652274,-7.091099776581325,Semarang,0.3433739071192527,4737.686866668454,0.4944015298593074,13.300619694345755,6.1572258405239575,0,0
110.57623363232082,-6.535827584110435,Semarang,0.6212208229400373,5257.676566753572,0.5433035344946291,42.12666484630257,14.898182817315872,0,0
109.08413422068811,-7.333050051096413,Bogor,0.3309345990648548,5802.830202375457,0.5002998673898964,49.804245425159976,20.79145607051781,0,0
110.5890969358179,-7.49798733890646,Bogor,0.2486978878510224,6437.640551917072,0.5500882675578754,16.69917244778346,31.86831514531119,1,0
110.3602135841911,-6.709890920704068,Semarang,0.5580715131414787,5903.525601107012,0.5586949944540299,27.625191951734493,19.123318326300836,0,0
107.34983807751136,-7.382237508224608,Bogor,0.2279861918128954,6300.662631684171,0.4793427140209638,33.40902704457706,21.210600696355478,0,0
110.42995255671524,-7.451461805413312,Cianjur,0.6116224571254371,6119.440230766624,0.3093050883375122,49.4368900356226,13.180629625718062,0,0
110.66289334233704,-7.318689217670394,Semarang,0.6199030922989983,4916.5347590577785,0.2636309291270677,5.029098323758575,18.20402540669704,0,0
110.405487190088,-7.05725717492183,Yogyakarta,0.3691664192766601,4696.579508921964,0.2071077961586651,39.31165281030163,11.820312689231129,0,0
107.49372905543572,-6.78833718421123,Semarang,0.5523489057685136,6301.3684317571215,0.2789330784000856,17.115749824838645,9.120055477932118,0,0
109.79222849427612,-6.805243755422561,Semarang,0.5214692288263718,5740.622083678912,0.3569070252790894,31.808184364395306,27.648148927421893,0,0
109.92760211707048,-7.208384132032847,Semarang,0.2311968758447696,5425.349273812195,0.3057352420395656,12.641824554867632,32.767419994547865,0,0
110.0403005762782,-6.630683312472485,Cianjur,0.5599394106313847,5562.916948753072,0.343898629055028,16.470635780973325,19.05252245721733,0,0
106.69972961356264,-7.4983075736780735,Cianjur,0.5200533506543956,6432.9394845772185,0.2684528935032628,5.060688074960467,33.86975688580788,0,0
108.51530311785368,-7.282194513858541,Bogor,0.6435002497298203,5120.499164386634,0.5545343873686983,33.59797684785151,28.128942470375257,0,0
108.81632242003012,-7.395355073105303,Cianjur,0.5363499528982991,6406.775705463222,0.5697030504364686,15.851588558372962,7.554760739291876,1,0
110.28770329600152,-6.668954407994729,Semarang,0.2774717381266373,5114.1330517575925,0.5209168469446428,28.214909764552274,19.074848483592326,0,0
108.95091660469244,-7.083866359822848,Semarang,0.2916565177117771,5757.781878809533,0.2721600333141508,9.29715982307333,29.936085211380927,0,0
107.63502232736737,-7.382804052320074,Bogor,0.2506723459430262,4978.379743949549,0.4943475042514711,48.70146921647462,24.732862223093136,0,0
107.2964706606747,-6.631267072572926,Cianjur,0.4611181442290636,5984.6112097809655,0.3647104688101953,27.90780469555592,25.65532385140124,1,0
109.40439803215295,-6.510158993203237,Semarang,0.6276580468782995,5193.753835291838,0.5586148367230226,37.747172048848384,17.267364437875546,0,0
109.00674347311704,-6.725282033864336,Cianjur,0.4923403065304148,6058.455814261479,0.4268746570130854,38.3899962502227,21.435064096667386,0,0
107.18150145978235,-7.435498152261697,Yogyakarta,0.4536578005322504,5245.670158774793,0.2752707269520103,39.10332752914106,31.91078825262462,0,0
107.27954261543512,-6.981920548299475,Yogyakarta,0.3880811854440876,4642.993217444525,0.3079240841330156,15.740191510945888,34.88924742011619,0,0
108.91315037969844,-7.01064659161799,Bogor,0.5019790939965214,5431.070262081753,0.3783222708829158,49.72477607213777,24.525357097106102,0,0
108.00598855971734,-6.862528881599975,Yogyakarta,0.3255552210439455,5216.849353142038,0.568356666542229,19.52171320368188,32.65180754972212,0,0
106.50480688023158,-6.642662465352802,Semarang,0.4389736894822839,5050.874365690239,0.4482682604882638,12.705673841139465,10.394607572602077,0,0
108.80187008489008,-7.254096845825588,Yogyakarta,0.5360379445959411,5953.213745777035,0.4994853113305493,26.084803688653,7.541269959203632,0,0
108.02160576079098,-6.593878440438004,Yogyakarta,0.2317632916480591,4662.686857927011,0.4440615247388333,32.085072455431984,32.72462490032447,0,0
106.93372993746468,-6.942738940071584,Semarang,0.6669347440503035,6080.1599682428005,0.4309387850442728,11.15310312014354,24.77169890754726,1,0
108.39073349335187,-6.743925419921014,Bogor,0.6176786325919976,4562.381711862035,0.5647093124060687,10.20330292542756,8.829529186504587,0,0
108.13006405680962,-6.645788249570538,Yogyakarta,0.3291832399664314,6487.738296472799,0.4279547320589052,13.568138188798814,20.11471936105917,0,0
107.54131929292068,-6.76989235986123,Yogyakarta,0.417413748801505,5938.37202740626,0.4967484219202436,10.283903213928342,8.21622356328057,0,0
107.88999926080236,-7.139813226436243,Bogor,0.6572977147478929,5622.868233819805,0.4053389158490871,38.78028301474885,24.1784978312238,0,0
107.7910645120614,-6.855578273519255,Bogor,0.5892475567329679,5374.660289562629,0.5279473228763635,16.809584941383648,12.830983078167144,0,0
110.69164855296816,-6.603885391745344,Yogyakarta,0.2948158604120053,5877.527741939468,0.5644691081636328,11.800920406160916,28.49922519543312,0,0
106.78278575665264,-6.855207057444604,Cianjur,0.5521452880997014,4956.123067240475,0.4040594708069024,45.474828595068985,21.45663459503364,0,0
110.01230805982814,-6.634635691185687,Semarang,0.2417243213693561,5793.350306773808,0.3046352158953512,24.7836037188158,6.491112783070712,0,0
109.6853571667909,-7.068897511578236,Bogor,0.3108686325513506,5426.922356008986,0.4442163966899598,27.23385072212392,12.302887056034628,0,0
109.94833593454456,-6.946442330013828,Yogyakarta,0.3904090462226471,5294.742243229005,0.3723285521797148,18.63388719334288,33.17070430246113,0,0
108.6512056622483,-7.14110667826022,Semarang,0.3677581921567722,4796.17827585674,0.5772239519561718,25.88230810384609,34.29954361727978,0,0
